Date,ACWI,TLT,VWO
2020-01-03,-0.00865483551868973,0.015282959176324162,-0.017950566392302747
2020-01-06,0.002265010544927115,-0.0056946868245963955,-0.001790551743119817
2020-01-07,-0.002516952631878233,-0.004927960875800608,-0.0004481393339563766
2020-01-08,0.004902270997414249,-0.006632834589807679,0.004472296497512573
2020-01-09,0.005626735155671803,0.003504133500726425,0.005118505555092412
2020-01-10,-0.002246915342719369,0.008851550243563544,0.0048716044407681736
2020-01-13,0.007470230279359669,-0.003038403254433497,0.013602643546702708
2020-01-14,-0.0008686442477801037,0.005130934147851818,-0.004586643077939101
2020-01-15,-0.0006209630849678405,0.006609681389696753,-0.006368769006940056
2020-01-16,0.007302419370899038,-0.0031556160565653357,0.005054390421385335
2020-01-17,0.0027093763984247232,-0.008584999480983235,0.006336761494568854
2020-01-21,-0.005426019123182968,0.010450899975213979,-0.025144672459839423
2020-01-22,0.0007416262078132618,0.0035071823463406204,0.006012721680757949
2020-01-23,0.00012358233240838956,0.006977569751799528,-0.00914470158456604
2020-01-24,-0.008312259287921009,0.008056006910165614,-0.00764736396754806
2020-01-27,-0.018736768275288362,0.015434824647441836,-0.03422085384424145
2020-01-28,0.009349378085687476,-0.007862205300432912,0.008376052092470498
2020-01-29,-0.00012569335252266,0.009731717917080829,0.004623234353231087
2020-01-30,0.0,0.00013837084135737143,-0.013700438266031956
2020-01-31,-0.017764729344629693,0.009088413458385958,-0.017929287714424813
2020-02-03,0.006762370641367532,-0.002470496906980202,0.007115851962503417
2020-02-04,0.017021132076937562,-0.013558532887013364,0.023590917898293373
2020-02-05,0.00945636194825461,-0.01099494492579911,0.00552491450307846
2020-02-06,0.001979508978498856,0.004496595897466982,-0.00045925275751157457
2020-02-07,-0.006572116230177727,0.012400875529015032,-0.013643410639973652
2020-02-10,0.004964040172727557,0.002765743053677383,0.006266713128983081
2020-02-11,0.005062721920823243,-0.005053108093964198,0.012645282338512143
2020-02-12,0.006629055656856231,-0.00507887816083219,0.012713028400859638
2020-02-13,-0.004537413359326337,0.0038289097187975685,-0.010658933156406203
2020-02-14,0.0009828235380195949,0.004367912654928752,-0.0020540952444534355
2020-02-18,-0.0039370090790544765,0.006825427213723145,-0.0034329253745335464
2020-02-19,0.004182517280153064,-6.867425095169466e-05,0.008219238431505183
2020-02-20,-0.005786427096859725,0.007802910237231231,-0.01373644469713975
2020-02-21,-0.007809116342476052,0.009297309391760322,-0.0036951506983440296
2020-02-24,-0.034949140016165,0.014818111249073063,-0.03580223222201484
2020-02-25,-0.025978849883240507,0.0053103546209909425,-0.007945192445939941
2020-02-26,0.0009253711335279746,-0.0053103546209909425,0.006265132209501978
2020-02-27,-0.0356436298591456,0.010790194097431538,-0.024314350575760812
2020-02-28,-0.010599543634320696,0.022332336349601967,-0.002711045610756635
2020-03-02,0.03253978914303435,-0.008860171896712288,0.019066790816166357
2020-03-03,-0.024133475051916875,0.015406237336348383,-0.004854397117695974
2020-03-04,0.04021247493279212,-0.010675366090398875,0.014013320390806605
2020-03-05,-0.031060055984010404,0.024586992062834767,-0.01938043274347523
2020-03-06,-0.01797396978413701,0.050734847977946806,-0.019015277024608146
2020-03-09,-0.07830213609327252,0.026742344061615242,-0.07746981585556068
2020-03-10,0.044939865670372114,-0.05261848277807424,0.049149366899809976
2020-03-11,-0.05305778324913657,-0.03749182743430346,-0.04431193984752424
2020-03-12,-0.10343362398217071,0.006177781164081075,-0.10595646551830962
2020-03-13,0.06919364122185367,-0.0228625263000497,0.06770049732050376
2020-03-16,-0.11895517619259799,0.06275458707782633,-0.12884685894212744
2020-03-17,0.060583212299562206,-0.0690103530779771,0.060848304635948036
2020-03-18,-0.06199169549243333,-0.05806621757378938,-0.08489948841697226
2020-03-19,0.006322476611287264,0.02686142165841421,0.005502524937948117
2020-03-20,-0.03220055049626325,0.07250253842913246,0.004508906065225027
2020-03-23,-0.017877154569677423,0.04038287987729916,-0.02143640886753806
2020-03-24,0.07821455875837646,-0.01878986479912559,0.06112666382606369
2020-03-25,0.027035490987234567,-0.0022738395382981835,0.032211765912814716
2020-03-26,0.05134299923854435,0.004909811490846572,0.03957726833048447
2020-03-27,-0.029709909047245908,0.026342755121475214,-0.05555345716094129
2020-03-30,0.02180972586978136,-0.008262963044775695,0.014479877357362891
2020-03-31,-0.007483534939660252,-0.008150040999287178,0.004780405001228338
2020-04-01,-0.0469538919548107,0.01246961791372403,-0.03611372962573167
2020-04-02,0.01990116659322272,0.006325812222303995,0.028934582381589635
2020-04-03,-0.015055290127222953,0.0023766730690093496,-0.0194005238671755
2020-04-06,0.05984963317704928,-0.002614705819335761,0.048104888553800684
2020-04-07,0.00109846533603708,-0.010527639423279389,0.005817374399481157
2020-04-08,0.02386607485960912,-0.007302646992527251,0.01153419714406434
2020-04-09,0.014443381849524428,0.001815560022050633,-0.001721704087687126
2020-04-13,-0.008032153122962349,-0.009171835105606263,0.003726564933613119
2020-04-14,0.02539011744788411,-0.0002441629743170637,0.019830699152682207
2020-04-15,-0.025237935844209858,0.0261444713554706,-0.022409132061430803
2020-04-16,0.0042507847158610446,0.011292896340706626,0.0057208610623002976
2020-04-17,0.026903362629214556,-0.013495314731142294,0.016127090932893218
2020-04-20,-0.01470720833064032,0.008012661788641573,-0.007324036576668469
2020-04-21,-0.03115995099517921,0.012512953060906717,-0.028098166322812812
2020-04-22,0.023196588697943277,-0.010269139734216282,0.025550389841923593
2020-04-23,-0.0010565195110876502,0.005294495376082509,-0.003976131148349715
2020-04-24,0.010216439389382437,0.0023440815815138905,-0.0014238714462155855
2020-04-27,0.016161614176056105,-0.018789283485178387,0.018634075196420685
2020-04-28,0.00014710105751358782,0.011445596709223516,0.0025143232241875424
2020-04-29,0.026126348313677106,-0.0052024333482139085,0.026704992334277478
2020-04-30,-0.015593758050351347,-0.011745558486239815,-0.017539589358050556
2020-05-01,-0.026691807912839316,0.007230551960712539,-0.03402547074094997
2020-05-04,0.0032825095096900014,-0.00471483840014475,0.012507338644170751
2020-05-05,0.006976963440461503,-0.006421671425561826,0.004509586021033574
2020-05-06,-0.005339683706563569,-0.016267385587711125,-0.002534146064068654
2020-05-07,0.013149327701553304,0.016568400262956473,0.006463406955829587
2020-05-08,0.016449965346180484,-0.013086359623944332,0.022161550431999633
2020-05-11,0.0010101695471957939,-0.007836447645233058,-0.004943715257770265
2020-05-12,-0.01701980311592166,0.010211959044177377,-0.0030332468369524967
2020-05-13,-0.013292198176280579,0.006972104737434925,-0.003042475423002511
2020-05-14,0.006224981734157531,0.009739721671909507,0.003042475423002511
2020-05-15,0.0008860960468268786,-0.002575964688880994,-0.01250539512540172
2020-05-18,0.03338970463525026,-0.022198895280643782,0.03705658815127588
2020-05-19,-0.010188781124032431,0.003734206523533956,-0.010020366047621465
2020-05-20,0.01659308611523258,0.0029894792894902267,0.012442656316249856
2020-05-21,-0.008834413606094493,0.002494623743686475,-0.010267614271609826
2020-05-22,-0.001145665726872025,0.0059980519185725,-0.01919446853912854
2020-05-26,0.01859656920079278,-0.01350057715149422,0.02190666106196515
2020-05-27,0.012439875459052452,-0.0018384798118509238,0.0010828619632690106
2020-05-28,0.0008331739944189565,-0.0036871308242005796,-0.006514623006883102
2020-05-29,0.002356667950233593,0.00711618058041541,0.01727903070183645
2020-06-01,0.012658371624383769,-0.008040044404136637,0.022496607800721158
2020-06-02,0.010878582150975369,-0.0036422939650169184,0.023025190467887313
2020-06-03,0.016232149976192822,-0.01338630445070077,0.019250902130747427
2020-06-04,-0.0054707410282466284,-0.014584958091459654,-0.012623242406078816
2020-06-05,0.022621496981541256,-0.007148783430537264,0.02285669853977268
2020-06-08,0.011574346371648225,0.00383611549941687,0.007914948379330156
2020-06-09,-0.00883113110516387,0.0112945281259611,-0.005434826203349008
2020-06-10,-0.0027432152664843557,0.01471852475671831,0.004941961289446795
2020-06-11,-0.05788958608813921,0.018724423213293484,-0.05237062840241391
2020-06-12,0.014311526601654023,-0.009687989149981924,0.022599859040532078
2020-06-15,-0.0016409513435950984,0.0005543523947064699,-0.004071248441565256
2020-06-16,0.016423838424057813,-0.015452264049364395,0.0038172259327589053
2020-06-17,-0.0005386603474102358,0.004119107613434814,0.00910248047917861
2020-06-18,-0.0012129705410748315,0.010532263830318911,0.0002517210552319682
2020-06-19,-0.005680271630565059,0.0008008926056106702,0.0017598921484820451
2020-06-22,0.00998655858278319,0.0001231790166142943,0.006509745523629817
2020-06-23,0.0046888487267686685,-0.006858020684131105,0.009933072018947886
2020-06-24,-0.02380423689052069,0.010668221413038914,-0.015187658953903949
2020-06-25,0.010619552648718056,0.0028787648733432647,0.004255812412743865
2020-06-26,-0.01955607862403408,0.010646488394487896,-0.012063467586616472
2020-06-29,0.011397228663407866,-0.003151734709049059,0.006552496585198853
2020-06-30,0.006532458721492773,-0.004868281263323837,-0.005036544465504722
2020-07-01,0.007432907121887489,-0.00311590000745543,0.01329170111976996
2020-07-02,0.009247569234469566,0.0010397124682119951,0.023391458446200275
2020-07-06,0.019028090428090394,-0.004104003678948587,0.043107074893420805
2020-07-07,-0.011717590038681891,0.01395816103965064,-0.01597779016915757
2020-07-08,0.010276753996728338,-0.004002938645450982,0.026412596694412205
2020-07-09,-0.00617977403957326,0.015796753825859433,0.0006918619935265546
2020-07-10,0.008013187184486625,-0.005037469950281093,-0.00693963522924701
2020-07-13,-0.00880481617250961,0.0033012427008758394,-0.004886639097106293
2020-07-14,0.012331191509810324,0.0014370675190216176,0.00046642860349122017
2020-07-15,0.009859993682277413,-0.004678223606172871,0.0009322050469902088
2020-07-16,-0.0060861467241482,0.004738117491755567,-0.01431110900625665
2020-07-17,0.0035008693449229966,-0.002096410576891472,0.004479522547756076
2020-07-20,0.008762946346713818,0.002455333512542346,0.014015700030395095
2020-07-21,0.003074533033571747,0.0005978883579436101,0.007395450656526137
2020-07-22,0.003192646847324454,0.0029843642780100765,-0.0034598472401334845
2020-07-23,-0.010381349789896355,0.011613608950711729,-0.006723036782059211
2020-07-24,-0.005943925826970009,-5.887953505023802e-05,-0.002562027879430495
2020-07-27,0.011083925553163176,-0.0037184925329629692,0.013895510052915228
2020-07-28,-0.006816292843894622,0.006894739420360452,-0.010868443954257234
2020-07-29,0.0118026487394145,-0.001704489685844024,0.017516053890584526
2020-07-30,-0.0065255444830869536,0.0065669840055830875,-0.0117202799357905
2020-07-31,-0.0029569136076084135,-0.0006430716082315158,-0.005795773954794026
2020-08-03,0.0105021420653717,-0.00615929831733375,0.0076433918583220795
2020-08-04,0.0052100462691040406,0.009487131099398027,0.011242556578074492
2020-08-05,0.0068208032783916295,-0.008781229214497088,0.010214524065609965
2020-08-06,0.003518460187352801,0.005570373639811166,0.0013541273568651313
2020-08-07,-0.004526039989436903,-0.006688199522253413,-0.0205065636173134
2020-08-10,0.002516952631878233,-0.004483840937739458,-0.00023019043859306976
2020-08-11,-0.003525548675050061,-0.011956211382360138,-0.0036908887575410887
2020-08-12,0.015643896024720938,-0.009137450328815078,0.01217423514765903
2020-08-13,-0.002113223107138573,-0.01074652274247434,-0.0038887883469622686
2020-08-14,-0.002242436521455282,-0.003914467680035116,0.0013741999139984529
2020-08-17,0.007207708875732521,0.002509434103818542,0.010700186982770532
2020-08-18,0.0011137472539273219,0.0071265610073014685,0.003616637039795201
2020-08-19,-0.005456975047137824,-0.006271132670631729,-0.011573902380967116
2020-08-20,0.000994334462304458,0.008998729024032315,-0.002742921641598617
2020-08-21,0.001613865191944619,0.005974431478505515,0.006388399424172686
2020-08-24,0.010610840800818089,-0.001625895525105392,0.009957054913220187
2020-08-25,0.003919648358169603,-0.007683204423570622,0.009189795695740965
2020-08-26,0.00815732473079489,-0.0038334336282668247,0.0008920811338977153
2020-08-27,-0.003036009330525502,-0.01715535816523328,-0.005812717884272622
2020-08-28,0.007633129138681305,-0.0007445736523994384,0.01203493305460146
2020-08-31,-0.0060532873607463955,0.006619103887540945,-0.02127026980240343
2020-09-01,0.008584770714864298,0.010243905886151872,0.019940241723785057
2020-09-02,0.011372655995721459,0.009475274756130858,-0.002665544567186817
2020-09-03,-0.030946567224857446,0.0028372312302940017,-0.017727401068561743
2020-09-04,-0.004923011745721517,-0.019171045402184284,-0.0018127813230468526
2020-09-08,-0.023721480229125014,0.006125968473645216,-0.01877343801464182
2020-09-09,0.01939373185448101,-0.0026908188319252346,0.012858991390972463
2020-09-10,-0.014855710678984835,0.005069807829043427,-0.015172789054599622
2020-09-11,0.003640715917505588,0.002130129797726532,0.007385298051457045
2020-09-14,0.01220585232547311,-6.076611601635307e-05,0.01641992192568642
2020-09-15,0.006662589983554845,-0.0024349795076119563,0.011246182639325308
2020-09-16,-0.0027090427007854245,-0.0029910321671442475,-0.0035850329775204415
2020-09-17,-0.005440107459560473,0.0030519464231870685,-0.0017973048187123197
2020-09-18,-0.00946696297743621,-0.0031130468759421603,-0.00790166179666052
2020-09-21,-0.013862836277863444,0.005061367448363718,-0.018067892165804622
2020-09-22,0.004684380463480409,-0.0007910039341911812,-0.008808611816478518
2020-09-23,-0.018742197957765327,0.0013383699173115104,-0.01572253406354207
2020-09-24,0.0005146798474706671,0.003822641242709146,-0.0028422315163059153
2020-09-25,0.010874520335522497,0.0,-0.00023717996482552905
2020-09-28,0.015780167854671845,-0.002850480969164515,0.009915052022237969
2020-09-29,-0.0035131628356861455,0.0011533125017351153,-0.0004699355823007956
2020-09-30,0.004514688129785505,-0.009631295877984947,0.01608619449950144
2020-10-01,0.007479447651705939,0.0006123697761051261,0.008749704698196581
2020-10-02,-0.007604511866614594,-0.003741077063912357,-0.011065109473807677
2020-10-05,0.01638363117484598,-0.01973253776662176,0.012897492747261374
2020-10-06,-0.010768130847190527,0.005374921387253373,0.002970436646891894
2020-10-07,0.013595543439335778,-0.007319612371812667,0.00931083894710083
2020-10-08,0.008069534615404272,0.005385451292167609,0.0074315849572470505
2020-10-09,0.008487948835923298,-0.0001873694149789884,0.0069313049024470885
2020-10-12,0.011644105119033021,0.003180705302430198,0.009756144412206513
2020-10-13,-0.006705779460427053,0.007135093863893438,-0.004422845908969908
2020-10-14,-0.0048175633748694935,0.002284838260589339,-0.004442494409365505
2020-10-15,-0.005204881282976359,-0.0017286014100719171,-0.008046462669724086
2020-10-16,0.0006065565587975996,-0.002784377965639351,0.0040313671400573625
2020-10-19,-0.009872681526660543,-0.0037868289584555015,-0.003134168764517664
2020-10-20,0.0047656886679687815,-0.009561668855160299,0.010039142305467319
2020-10-21,-0.0024410722178638267,-0.003459686149636987,0.001995790749134141
2020-10-22,0.0031722148336514877,-0.010451362886220394,0.0002215557906737331
2020-10-23,0.0042546238873315545,0.006094041982331433,0.004640359216457224
2020-10-26,-0.01700449980213392,0.009260208324459285,-0.013092390397558606
2020-10-27,-0.0033368908106501394,0.006686943820462865,0.003567447396658263
2020-10-28,-0.03245978649758552,0.0009338142093948676,-0.025243596701992388
2020-10-29,0.007897159368822848,-0.009754939638987103,0.010445123911991594
2020-10-30,-0.008664686079127293,-0.009914463657805683,-0.010445123911991594
2020-11-02,0.010945770651097142,0.00638935893455006,0.012701408145576742
2020-11-03,0.018187983037774025,-0.005818370531167183,0.002700941226879916
2020-11-04,0.020911027552783068,0.02146030849096192,0.03163622959164325
2020-11-05,0.02012477579850014,0.0017367500778862066,0.016843468875458623
2020-11-06,0.0013114828747324836,-0.012158374810050887,0.0036336081338408377
2020-11-09,0.014431303297778975,-0.021238989573858724,0.007439768363041388
2020-11-10,-0.0008224131749896557,-0.005783666870676996,-0.01128757793887969
2020-11-11,0.008310448402998993,0.0036026644074302894,0.004274440514939748
2020-11-12,-0.01089961328996747,0.016874506090612584,-0.007492242538843286
2020-11-13,0.013344449286875282,-0.0013268346551367216,0.012597586052826237
2020-11-16,0.012250211827843138,-0.0024055520866195224,0.011602265558783298
2020-11-17,-0.002415032963366315,0.006506853819226777,-0.0014691931313470796
2020-11-18,-0.008440770729323255,0.002892398339532143,-0.003366294891501198
2020-11-19,0.005096082504724819,0.005135232125725864,0.0025257628941459664
2020-11-20,-0.0024289999715598753,0.00883089202444065,0.006913232243487499
2020-11-23,0.0036989950976860086,-0.004592227489269796,-0.00020883466272492157
2020-11-24,0.014774373258597429,-0.010001996811862313,0.013275436653893191
2020-11-25,-0.0010236745130232094,-0.003083252449030738,-0.004543531270591039
2020-11-27,0.0061266460745166285,0.009658328916924752,0.009271663197087499
2020-11-30,-0.01229105944688591,-0.001249044284367784,-0.024918169492546216
2020-12-01,0.01409912898318666,-0.015873375855833594,0.0206020783253269
2020-12-02,0.0020302319796217105,-0.00796816964917646,-0.00041204075927714356
2020-12-03,0.0016887313283255878,0.008031624822113947,0.00984218641047363
2020-12-04,0.008735622482994643,-0.014774325352894913,0.006710789519770444
2020-12-07,-0.0023443949636261507,0.008980234446167579,0.0
2020-12-08,0.003458832553962843,0.0047142230940657726,0.0028334240790073295
2020-12-09,-0.007041858332172524,-0.003310348118567674,-0.011791110587904718
2020-12-10,0.0026884508467892587,0.008824609390003069,0.013406656785713178
2020-12-11,-0.002576262680674901,0.003533334101770258,-0.006680899998967149
2020-12-14,-0.010712224699400252,-0.0027751669210269725,-0.0036630140145885726
2020-12-15,0.012617073319669103,-0.0033530463269650923,0.009334465014708915
2020-12-16,0.0024597643741417485,-0.0026651336187173413,0.00543863694572666
2020-12-17,0.007121420661671429,-0.003692166753411108,0.008003274602411459
2020-12-18,-0.0045563634900238625,-0.0030019580770623833,-0.0029937459192073135
2020-12-21,-0.006369089094098612,0.0039580945418355995,-0.0195787342782765
2020-12-22,-0.001682858182578073,0.005147592190750672,-0.007365021067762267
2020-12-23,0.004704901657444083,-0.006933185316511548,0.010214593250509996
2020-12-24,0.0012284915952180953,0.003949521849848203,-0.005707365615763127
2020-12-28,0.006564010643844043,0.0004449853915904356,0.0020421140488720013
2020-12-29,0.0019940219774561285,-0.0012717599674507696,0.010753857940360767
2020-12-30,0.0033145875521167767,0.0021610402736387258,0.013829310190283994
2020-12-31,0.0006615675285797096,0.0014592251465144201,-0.0025909544170472643
2021-01-04,-0.005526707924620844,-0.0012053317539297836,0.004579391586447823
2021-01-05,0.0102553723544343,-0.007454389028872299,0.022975938253916528
2021-01-06,0.005579601169189097,-0.020741812109955404,-0.009558209306327559
2021-01-07,0.010419011672746947,-0.008853427656807078,0.007809444542061783
2021-01-08,0.008814414501066459,-0.003232874695624055,0.02002379075884786
2021-01-11,-0.008814414501066459,-0.0016534941290959893,-0.011696051739994218
2021-01-12,0.0035565506282866366,-0.0007947181020808713,0.010933257717979927
2021-01-13,0.0006453558869257137,0.011199043261324704,0.0032378275379145727
2021-01-14,0.001504076206350291,-0.009411940994671575,0.009839255423808257
2021-01-15,-0.01057643528896346,0.0039599186289107635,-0.011552076328944949
2021-01-19,0.009287330519346604,0.0032222447668202037,0.017933482147366675
2021-01-20,0.012392036095881132,0.0009844089988151339,0.017249807101072268
2021-01-21,0.00021227858789352183,-0.007043026004899033,0.0001838433670915407
2021-01-22,-0.004681383710755327,0.0032314829206114837,-0.007196255648834082
2021-01-25,0.003300563981178506,0.011716666638993622,0.004987549945969505
2021-01-26,-0.003087253330749995,-0.0018888999802886275,-0.0062846815023696045
2021-01-27,-0.02493784443190794,0.002539473140897641,-0.02573151470345625
2021-01-28,0.008381877070236854,-0.005543110458077649,0.004745192418797561
2021-01-29,-0.01981560851610542,-0.006034376007996833,-0.021629727343765115
2021-02-01,0.016884524203589102,0.0,0.02503238280038067
2021-02-02,0.012639914820356424,-0.0064682141803009685,0.015541891448624057
2021-02-03,0.0017161436529882224,-0.008912673632656798,0.003709217209980853
2021-02-04,0.006835436295222763,-0.002675904111557159,0.001479800809213394
2021-02-05,0.005731292809841193,-0.008408781242683183,0.007366544021548904
2021-02-08,0.007485923554511054,0.004381348488344372,0.005124439881996512
2021-02-09,0.0019938350175916497,0.0007395745490743622,0.011073919474652527
2021-02-10,0.00020968838799007017,0.006631671954750118,0.0021640934390250166
2021-02-11,0.004913947773524718,-0.005489684070879797,0.010394391775784939
2021-02-12,0.004786182269582717,-0.012497248189299981,0.0017812344433174587
2021-02-16,0.0018666427874336478,-0.01534385556229445,0.0028434327232131906
2021-02-17,-0.0019703901994843065,0.006330429216325761,0.0024814476426175958
2021-02-18,-0.006979539242971455,-0.004055102692018586,-0.013006924699165978
2021-02-19,0.0017755309282865284,-0.013381089646755662,0.005365833882809312
2021-02-22,-0.010384584879342462,-0.007637182738695181,-0.028772456427307525
2021-02-23,0.0007378901438235275,-0.00288775272152364,0.0056750277450534625
2021-02-24,0.0056734054719633775,-0.006581587981166592,-0.006409663498329277
2021-02-25,-0.022353816911852675,-0.016465424152060315,-0.021917673463331067
2021-02-26,-0.008931931412471172,0.03252436095067157,-0.01437509734843978
2021-03-01,0.02276344334582525,-0.014498090611090753,0.027064207766779536
2021-03-02,-0.006466345914013516,7.095853298810795e-05,-0.00950174160263595
2021-03-03,-0.011014374153669237,-0.010905022608642234,-0.0007490094192084129
2021-03-04,-0.014404341153987588,-0.0064706093918749374,-0.021779130302204575
2021-03-05,0.01397413125571667,0.0019456267675472816,0.007059057050733397
2021-03-08,-0.00886013037139044,-0.007805212781252457,-0.026390801718909174
2021-03-09,0.0168957444823441,0.01376253744296907,0.021435611001670907
2021-03-10,0.004471879014585234,0.002001707628076055,-0.0017210091724000343
2021-03-11,0.012877539662978776,-0.007239466589592958,0.029605248783534766
2021-03-12,-0.0018895691990818975,-0.021449886499363302,-0.017809089583768145
2021-03-15,0.005344546547446427,0.00586256301071586,-0.000567567502828048
2021-03-16,-0.00010454284106931055,-0.004026824311969435,0.004343308547505753
2021-03-17,0.0029224400972012177,-0.007511112682538901,0.0007534548371581629
2021-03-18,-0.01353562748291992,-0.010177979921106584,-0.015560080217833505
2021-03-19,0.0007392121592211254,0.006178616720691643,0.00989542701452617
2021-03-22,0.005054193357425518,0.011143575242573256,-0.003414273062730011
2021-03-23,-0.011408192301201936,0.00898644211065136,-0.016475479904418222
2021-03-24,-0.008320922738576542,0.0053677064255861495,-0.023650062755855572
2021-03-25,0.004489085989931141,-0.007916636162272006,0.0015809887829529856
2021-03-26,0.016499636081146463,-0.0035061812557843908,0.024577053789041958
2021-03-29,-0.0023104528014084025,-0.008524475830105516,-0.005603355585344527
2021-03-30,-0.0015783822513935064,0.005226221430053357,0.004060705257951103
2021-03-31,0.0019988691184975593,-0.005595315749216567,0.00442861115834603
2021-04-01,0.012947845685051362,0.015094055786881277,0.008989277747423419
2021-04-05,0.011039572557709931,-0.004372799393512317,0.0020922615099028263
2021-04-06,-0.0011293118774275968,0.006769763257884698,0.004738896081796007
2021-04-07,-0.0016448655087435426,-0.006988900395695552,-0.014668335108405373
2021-04-08,0.006154481051050098,0.008221441241144767,0.010309386927663589
2021-04-09,0.0044893701746362424,-0.003629504709821596,-0.008583758057248758
2021-04-12,-0.002752479122960949,-0.0004364093788948864,-0.006534717624556485
2021-04-13,0.004684794095297207,0.007465687606825533,0.0001927758914157529
2021-04-14,-0.0006097932800592787,-0.00318243042271682,0.005383642935053334
2021-04-15,0.009410646712969317,0.016595896703023527,0.00878201663794842
2021-04-16,0.003920187834453692,-0.007796696226693989,0.0032260806028876488
2021-04-19,-0.004121681315261583,-0.0028764143484441007,-0.0020863092164034036
2021-04-20,-0.010735342937892689,0.004598365540847027,-0.007623397248130992
2021-04-21,0.008819589254183136,0.00200514805453178,0.007813281185585108
2021-04-22,-0.006074107138063667,0.004354510320364824,-0.0017098921653757593
2021-04-23,0.010806545202069806,-0.002353374840090794,0.013597966092431246
2021-04-26,0.002107261619745948,-0.0014289581564872478,0.0013122073908840015
2021-04-27,-0.00040105188881423004,-0.008761285634808047,0.001497529599277847
2021-04-28,0.001603167016089202,0.0006489262907525273,0.008011227034219193
2021-04-29,0.0024000560837205143,-0.002959672969385707,-0.0022292212845749226
2021-04-30,-0.009332266625140306,0.00231074667863318,-0.014801224131339552
2021-05-03,0.003924132230478605,-0.0008658906270699873,-0.00037758086200767593
