Date,ACWI,SCZ,SPY
2020-01-03,-0.00865483551868973,-0.012651316460560835,-0.007601048398628407
2020-01-06,0.002265010544927115,0.0006444484792726968,0.0038077933214362147
2020-01-07,-0.002516952631878233,-0.0024187954605841,-0.002815737819690689
2020-01-08,0.004902270997414249,-0.0003229526635708524,0.0053153843094788655
2020-01-09,0.005626735155671803,0.0038685038944574757,0.006757763910631098
2020-01-10,-0.002246915342719369,-0.005161296858002373,-0.0028818539244586105
2020-01-13,0.007470230279359669,0.004839487396070652,0.006853806284860653
2020-01-14,-0.0008686442477801037,-0.0004828777445435861,-0.0015257860188455652
2020-01-15,-0.0006209630849678405,0.0,0.002257307461584368
2020-01-16,0.007302419370899038,0.00433771190421961,0.008283978494246114
2020-01-17,0.0027093763984247232,0.0003205715261929143,0.003107697039911095
2020-01-21,-0.005426019123182968,-0.006108378775362411,-0.001960119478876976
2020-01-22,0.0007416262078132618,0.003701614291609978,0.00012075499797425948
2020-01-23,0.00012358233240838956,-0.002412570976702888,0.001146215804952888
2020-01-24,-0.008312259287921009,-0.006462021091464543,-0.008932858535968258
2020-01-27,-0.018736768275288362,-0.019640578239853212,-0.01615927078599899
2020-01-28,0.009349378085687476,0.006589834734538336,0.010424653738215994
2020-01-29,-0.00012569335252266,-0.0013145225398032423,-0.0008263669800951945
2020-01-30,0.0,-0.0016455240403505655,0.0032400993602701433
2020-01-31,-0.017764729344629693,-0.013429719642298998,-0.018324781429623016
2020-02-03,0.006762370641367532,-0.0020049953436860335,0.007401083897971894
2020-02-04,0.017021132076937562,0.018066292892834568,0.015126295011474333
2020-02-05,0.00945636194825461,0.010620109815214995,0.01148183961160587
2020-02-06,0.001979508978498856,-0.0016265207695465023,0.0033592066886782845
2020-02-07,-0.006572116230177727,-0.01080206646371007,-0.0053439099142300606
2020-02-10,0.004964040172727557,0.004105433110398238,0.00743759561792956
2020-02-11,0.005062721920823243,0.008810644488463026,0.0017315497884897724
2020-02-12,0.006629055656856231,0.003729222610794558,0.0064221056414970334
2020-02-13,-0.004537413359326337,-0.003729222610794558,-0.001067536168505967
2020-02-14,0.0009828235380195949,-0.000812595346278755,0.001600831996301899
2020-02-18,-0.0039370090790544765,-0.01111661749877868,-0.0025803258874645962
2020-02-19,0.004182517280153064,0.0055737248868128475,0.004769841309919087
2020-02-20,-0.005786427096859725,-0.005080688822999946,-0.0041167086031457245
2020-02-21,-0.007809116342476052,-0.005932789460809218,-0.010351661133343626
2020-02-24,-0.034949140016165,-0.042200354490376846,-0.033727841392333424
2020-02-25,-0.025978849883240507,-0.01686558678255068,-0.03077075060314094
2020-02-26,0.0009253711335279746,-0.0024578557299390624,-0.0036849962639191602
2020-02-27,-0.0356436298591456,-0.03524202047455827,-0.04595146753683821
2020-02-28,-0.010599543634320696,-0.006576508853874952,-0.00421039057374184
2020-03-02,0.03253978914303435,0.0150980223203514,0.042395004660122915
2020-03-03,-0.024133475051916875,-0.005430846771429465,-0.02905036247634829
2020-03-04,0.04021247493279212,0.023855458865431167,0.04117363701185894
2020-03-05,-0.031060055984010404,-0.033156124291568556,-0.03380675024137858
2020-03-06,-0.01797396978413701,-0.012537042603887993,-0.016669275633019787
2020-03-09,-0.07830213609327252,-0.07791141588767392,-0.0813125230418672
2020-03-10,0.044939865670372114,0.03391494561579478,0.05045058729381058
2020-03-11,-0.05305778324913657,-0.05519879791801374,-0.049976738450288494
2020-03-12,-0.10343362398217071,-0.12140054994398719,-0.10056886056624315
2020-03-13,0.06919364122185367,0.03701185460724643,0.0820280921987333
2020-03-16,-0.11895517619259799,-0.11516722507532196,-0.1158865374770155
2020-03-17,0.060583212299562206,0.024460803731390257,0.05258492094923639
2020-03-18,-0.06199169549243333,-0.05751744287897731,-0.05195975100253758
2020-03-19,0.006322476611287264,-0.003625991733379852,0.0021227225413289474
2020-03-20,-0.03220055049626325,0.0,-0.049913373039575326
2020-03-23,-0.017877154569677423,-0.005202945144110238,-0.02590075545834125
2020-03-24,0.07821455875837646,0.0823273452668678,0.0867309943625374
2020-03-25,0.027035490987234567,0.02818418917036425,0.014859233619037404
2020-03-26,0.05134299923854435,0.05453421780999301,0.05674869876971922
2020-03-27,-0.029709909047245908,-0.01829999003976468,-0.030238259991310912
2020-03-30,0.02180972586978136,0.0074049034060066354,0.03195952534580648
2020-03-31,-0.007483534939660252,0.002233191800925738,-0.015017586594123777
2020-04-01,-0.0469538919548107,-0.04517198957774049,-0.04604904148877953
2020-04-02,0.01990116659322272,0.013905259836409556,0.022813182552416933
2020-04-03,-0.015055290127222953,-0.03251366634510733,-0.014559672253661837
2020-04-06,0.05984963317704928,0.05166173568098964,0.0650067374854304
2020-04-07,0.00109846533603708,0.01745789132510156,0.0010189609599748906
2020-04-08,0.02386607485960912,0.018248320378642546,0.033017294838592726
2020-04-09,0.014443381849524428,0.028775876549739454,0.01510273837691578
2020-04-13,-0.008032153122962349,-0.009571502414932098,-0.009172087816788022
2020-04-14,0.02539011744788411,0.015270655425268398,0.02906632258223585
2020-04-15,-0.025237935844209858,-0.03687443320707473,-0.021477091502921652
2020-04-16,0.0042507847158610446,0.00977951400009447,0.004812695780353593
2020-04-17,0.026903362629214556,0.0207604545023945,0.02665696168981313
2020-04-20,-0.01470720833064032,-0.010005350144112413,-0.017775024816056195
2020-04-21,-0.03115995099517921,-0.01726419765361742,-0.030833763390649693
2020-04-22,0.023196588697943277,0.013835136398276049,0.02195182651689276
2020-04-23,-0.0010565195110876502,0.005993142338566404,-7.173145408767567e-05
2020-04-24,0.010216439389382437,0.012933512173829875,0.013842458314099026
2020-04-27,0.016161614176056105,0.01131132930359291,0.014315484816993518
2020-04-28,0.00014710105751358782,0.010154510361363833,-0.004609026663485949
2020-04-29,0.026126348313677106,0.02665199671234264,0.02584169927586455
2020-04-30,-0.015593758050351347,-0.013949532561910338,-0.009354281772853135
2020-05-01,-0.026691807912839316,-0.020984116705208944,-0.026830161992587698
2020-05-04,0.0032825095096900014,0.0024917526796506273,0.0027544291637404683
2020-05-05,0.006976963440461503,0.0012434728771930637,0.009196902343131974
2020-05-06,-0.005339683706563569,-0.005191580684202446,-0.00680180181100809
2020-05-07,0.013149327701553304,0.01876923969251587,0.011994593193006331
2020-05-08,0.016449965346180484,0.019025112271715106,0.016410799949864163
2020-05-11,0.0010101695471957939,0.0024028632026129593,0.00020514089839540617
2020-05-12,-0.01701980311592166,-0.01816400170463517,-0.020132891412706577
2020-05-13,-0.013292198176280579,-0.006333611131113859,-0.017844129300901734
2020-05-14,0.006224981734157531,-0.010715133436596247,0.01189626989551762
2020-05-15,0.0008860960468268786,0.0031026545380292703,0.0045864327525579895
2020-05-18,0.03338970463525026,0.036699534954771185,0.030005007733441502
2020-05-19,-0.010188781124032431,-0.008195944940134314,-0.010324294894733299
2020-05-20,0.01659308611523258,0.020463588778650177,0.016845334676130364
2020-05-21,-0.008834413606094493,-0.006510785943787845,-0.006927885641061948
2020-05-22,-0.001145665726872025,0.0,0.0018972683277800328
2020-05-26,0.01859656920079278,0.03386192143151723,0.012245272426980591
2020-05-27,0.012439875459052452,0.006294762527868425,0.014769397145405705
2020-05-28,0.0008331739944189565,0.006066363529411589,-0.0018466536446242188
2020-05-29,0.002356667950233593,0.003396235437589823,0.0044460086888182815
2020-06-01,0.012658371624383769,0.022167223007948156,0.004033587965397878
2020-06-02,0.010878582150975369,0.011539666034244167,0.008246054531519498
2020-06-03,0.016232149976192822,0.01733206584128144,0.013220475147309507
2020-06-04,-0.0054707410282466284,-0.0034065228461388486,-0.0026301691177295083
2020-06-05,0.022621496981541256,0.015327346950953391,0.02530660249279837
2020-06-08,0.011574346371648225,0.011605543265849505,0.012015009972407675
2020-06-09,-0.00883113110516387,-0.013198607612869395,-0.007484634342423746
2020-06-10,-0.0027432152664843557,-0.006397757870327148,-0.005595627288951022
2020-06-11,-0.05788958608813921,-0.05949986279629238,-0.0593774079486078
2020-06-12,0.014311526601654023,0.018559004726206307,0.01190452946955034
2020-06-15,-0.0016409513435950984,-0.0033488460166992695,0.009292336713778937
2020-06-16,0.016423838424057813,0.012040555179035461,0.019064798523326765
2020-06-17,-0.0005386603474102358,0.005508630007707627,-0.004162497775089591
2020-06-18,-0.0012129705410748315,-0.003852845429474172,0.00038494520146148403
2020-06-19,-0.005680271630565059,-0.007009825072704867,-0.010122210350605343
2020-06-22,0.00998655858278319,0.011411847253681717,0.006394687803636501
2020-06-23,0.0046888487267686685,0.0034713187189634453,0.004593107838924304
2020-06-24,-0.02380423689052069,-0.022875036457002285,-0.025839694081199127
2020-06-25,0.010619552648718056,0.00836204367957949,0.010663485031515485
2020-06-26,-0.01955607862403408,-0.013788213175920827,-0.024038096459339187
2020-06-29,0.011397228663407866,0.007290421998587426,0.014590600813082943
2020-06-30,0.006532458721492773,-0.0013046259686024797,0.012728196521442747
2020-07-01,0.007432907121887489,0.005393873745435762,0.006980392070335739
2020-07-02,0.009247569234469566,0.004626639153507028,0.005491854742918356
2020-07-06,0.019028090428090394,0.015572330588670358,0.0153193207441511
2020-07-07,-0.011717590038681891,-0.012438362109444157,-0.010367352129633467
2020-07-08,0.010276753996728338,0.007518140009168839,0.007619548988834879
2020-07-09,-0.00617977403957326,-0.01268520430528186,-0.0057091876716759415
2020-07-10,0.008013187184486625,0.009208168323243449,0.010158770368597914
2020-07-13,-0.00880481617250961,-0.008468369588686464,-0.008696669557654246
2020-07-14,0.012331191509810324,0.011762668087455186,0.012875768095466533
2020-07-15,0.009859993682277413,0.010903293211570464,0.009145287724412476
2020-07-16,-0.0060861467241482,-0.004165601537395425,-0.0032988873886807824
2020-07-17,0.0035008693449229966,0.00434628865009401,0.00289487575637537
2020-07-20,0.008762946346713818,0.006843193703353734,0.008049099456827413
2020-07-21,0.003074533033571747,0.007509389242367881,0.002125275847297381
2020-07-22,0.003192646847324454,0.004797884985123346,0.005675918714983297
2020-07-23,-0.010381349789896355,-0.007116228792434676,-0.012003449762737262
2020-07-24,-0.005943925826970009,-0.003756360539955317,-0.0064612134078014805
2020-07-27,0.011083925553163176,0.0129975933787847,0.007265973018451888
2020-07-28,-0.006816292843894622,-0.005498861901944707,-0.006362589928742501
2020-07-29,0.0118026487394145,0.009206871771070269,0.01222371016311996
2020-07-30,-0.0065255444830869536,-0.010274701961890287,-0.003574304927252747
2020-07-31,-0.0029569136076084135,-0.01978123234435536,0.007871143932114855
2020-08-03,0.0105021420653717,0.017106691598290702,0.006928106146780522
2020-08-04,0.0052100462691040406,0.00835636882563584,0.0038551736353538146
2020-08-05,0.0068208032783916295,0.009866207076553835,0.006191746515834318
2020-08-06,0.003518460187352801,0.003150716798808517,0.006662293756876991
2020-08-07,-0.004526039989436903,-0.0028001391026242217,0.0007176581385701652
2020-08-10,0.002516952631878233,0.0019258833947919385,0.0029844531601987967
2020-08-11,-0.003525548675050061,0.0040150766611404265,-0.008288928022774478
2020-08-12,0.015643896024720938,0.0162436371462924,0.01384605169827502
2020-08-13,-0.002113223107138573,-0.0034340824223022537,-0.001809411795011151
2020-08-14,-0.002242436521455282,-0.0034459159935131822,2.9717119300443073e-05
2020-08-17,0.007207708875732521,0.00927683897457321,0.003171569384629258
2020-08-18,0.0011137472539273219,0.003243684114555556,0.0021580407948684766
2020-08-19,-0.005456975047137824,-0.008902586523315215,-0.004172416749373298
2020-08-20,0.000994334462304458,0.002404662558813442,0.003108728585502263
2020-08-21,0.001613865191944619,-0.0037813936352311117,0.0035411161582379336
2020-08-24,0.010610840800818089,0.010960880353383828,0.010082155503900125
2020-08-25,0.003919648358169603,0.0,0.0034931965962741174
2020-08-26,0.00815732473079489,0.009661905913640467,0.009975685076455854
2020-08-27,-0.003036009330525502,-0.008980807371405497,0.0021841631178043386
2020-08-28,0.007633129138681305,0.008474626990972567,0.006438619734780104
2020-08-31,-0.0060532873607463955,-0.0023656548532722255,-0.0036291143932034586
2020-09-01,0.008584770714864298,0.0016903059193387193,0.009374514174084858
2020-09-02,0.011372655995721459,0.009246081656460348,0.014360393117625492
2020-09-03,-0.030946567224857446,-0.024734432467760747,-0.0350204246264445
2020-09-04,-0.004923011745721517,0.0029117427949989505,-0.008198218003101054
2020-09-08,-0.023721480229125014,-0.00824321223258373,-0.027703141558992783
2020-09-09,0.01939373185448101,0.011487450115657438,0.01955490867363263
2020-09-10,-0.014855710678984835,-0.011142680404200966,-0.017516163589897715
2020-09-11,0.003640715917505588,0.009948655617152191,0.0005089689668960062
2020-09-14,0.01220585232547311,0.009343467942847461,0.013085281479949806
2020-09-15,0.006662589983554845,0.007748044365430751,0.0050396403919927835
2020-09-16,-0.0027090427007854245,0.004519978627376631,-0.0039765175958139665
2020-09-17,-0.005440107459560473,0.005995032358684149,-0.008834169361648492
2020-09-18,-0.00946696297743621,-0.006663321449139836,-0.015574449506466692
2020-09-21,-0.013862836277863444,-0.02384897238957784,-0.011191968358818194
2020-09-22,0.004684380463480409,-0.0015416934598038168,0.01013286813662706
2020-09-23,-0.018742197957765327,-0.011899811614554778,-0.023464099472422895
2020-09-24,0.0005146798474706671,-0.0027797072953470447,0.0026619179740414722
2020-09-25,0.010874520335522497,0.008661062351363213,0.016037664619023673
2020-09-28,0.015780167854671845,0.016930745114511758,0.01647292225680541
2020-09-29,-0.0035131628356861455,-0.001018007769411966,-0.005460909306987283
2020-09-30,0.004514688129785505,0.001357113524986353,0.0075533719259937016
2020-10-01,0.007479447651705939,0.00961626440468244,0.0063994795878121735
2020-10-02,-0.007604511866614594,-0.004206281867983108,-0.009539817709960374
2020-10-05,0.01638363117484598,0.017051573798224418,0.017577689434087773
2020-10-06,-0.010768130847190527,-0.007821010182449406,-0.014317981848638084
2020-10-07,0.013595543439335778,0.0059960307034439,0.01725691293391307
2020-10-08,0.008069534615404272,0.006950187944638309,0.008823468516179211
2020-10-09,0.008487948835923298,0.009192470715658985,0.00889051307911437
2020-10-12,0.011644105119033021,0.0057026382504092865,0.01595957276175941
2020-10-13,-0.006705779460427053,-0.013576687043840074,-0.006547472151973821
2020-10-14,-0.0048175633748694935,0.0004939290294769805,-0.006303238972996894
2020-10-15,-0.005204881282976359,-0.012089234581583952,-0.001236624060241276
2020-10-16,0.0006065565587975996,0.0,-0.0006044746150335456
2020-10-19,-0.009872681526660543,-0.003504953621715323,-0.01532018543497582
2020-10-20,0.0047656886679687815,0.003504953621715323,0.003997714914079964
2020-10-21,-0.0024410722178638267,0.0028283551046728306,-0.0018947226418672969
2020-10-22,0.0031722148336514877,0.0001661622444419919,0.005470303091080986
2020-10-23,0.0042546238873315545,0.0026542790233143876,0.003389430828210749
2020-10-26,-0.01700449980213392,-0.021603467858700043,-0.018652799378781282
2020-10-27,-0.0033368908106501394,-0.0069651152047232046,-0.0034533568368235734
2020-10-28,-0.03245978649758552,-0.03239779093746087,-0.034776689094975666
2020-10-29,0.007897159368822848,0.00474309984222554,0.01011219402145791
2020-10-30,-0.008664686079127293,-0.0019296665629990883,-0.010479600991129878
2020-11-02,0.010945770651097142,0.004904525132499948,0.01114608958853669
2020-11-03,0.018187983037774025,0.024168300771674645,0.017501869604410913
2020-11-04,0.020911027552783068,0.009506056307211352,0.022103140022991852
2020-11-05,0.02012477579850014,0.02535582856077312,0.019315027809857277
2020-11-06,0.0013114828747324836,0.002139055837107051,-0.00022840255085743166
2020-11-09,0.014431303297778975,0.028517783831879306,0.012487373892100528
2020-11-10,-0.0008224131749896557,-0.0015986969886343516,-0.0014676519969825108
2020-11-11,0.008310448402998993,0.005743484336762528,0.007401096949917196
2020-11-12,-0.01089961328996747,-0.01409829610518365,-0.009748265478456197
2020-11-13,0.013344449286875282,0.01775053582735797,0.013749537340944862
2020-11-16,0.012250211827843138,0.01353925915380838,0.012405285253222154
2020-11-17,-0.002415032963366315,-0.004388074684682941,-0.005392820493601569
2020-11-18,-0.008440770729323255,-0.0023586411249310046,-0.012107823670750584
2020-11-19,0.005096082504724819,0.005025131386227066,0.004201333813765196
2020-11-20,-0.0024289999715598753,0.006868566347193905,-0.006871371590023934
2020-11-23,0.0036989950976860086,0.002641160155506306,0.005976546496514246
2020-11-24,0.014774373258597429,0.012029855236621145,0.015985270793456685
2020-11-25,-0.0010236745130232094,-0.0046097660505663995,-0.0015429483273416977
2020-11-27,0.0061266460745166285,0.007671102325335077,0.0027811336248566576
2020-11-30,-0.01229105944688591,-0.017110253419741817,-0.0044369627439504455
2020-12-01,0.01409912898318666,0.025329491612628985,0.0108780094967873
2020-12-02,0.0020302319796217105,-0.0030363554659320613,0.00210155379216026
2020-12-03,0.0016887313283255878,0.006818794280395224,-0.00027268937840840834
2020-12-04,0.008735622482994643,0.0060223234399678915,0.008580723421316883
2020-12-07,-0.0023443949636261507,-0.010259599324875524,-0.002057027718363358
2020-12-08,0.003458832553962843,0.002423449104991704,0.002921889034866787
2020-12-09,-0.007041858332172524,0.0015116930706620124,-0.009009334055422258
2020-12-10,0.0026884508467892587,-0.0019656354210830784,-0.0003271493646561652
2020-12-11,-0.002576262680674901,-0.002272923598523491,-0.001173275973440191
2020-12-14,-0.010712224699400252,0.0013644202386098314,-0.004487213805949963
2020-12-15,0.012617073319669103,0.013093649646226169,0.013428850562282157
2020-12-16,0.0024597643741417485,0.003284093528134413,0.0015681226371864199
2020-12-17,0.007121420661671429,0.009345241553012862,0.00557638544858019
2020-12-18,-0.0045563634900238625,-0.004290912895517529,-0.008254471160338284
2020-12-21,-0.006369089094098612,-0.010733573548359132,-0.0035819189593357947
2020-12-22,-0.001682858182578073,-0.0031524319311353466,-0.001686832498408286
2020-12-23,0.004704901657444083,0.014034192993756633,0.0008982379475765967
2020-12-24,0.0012284915952180953,0.00488061076009938,0.0038828474093941523
2020-12-28,0.006564010643844043,0.004269434807474326,0.008554131171718105
2020-12-29,0.0019940219774561285,0.00819313392380927,-0.0019096114566616862
2020-12-30,0.0033145875521167767,0.001601523444318964,0.0014257821834267048
2020-12-31,0.0006615675285797096,-0.005689699499256129,0.00506795743521149
2021-01-04,-0.005526707924620844,0.002192204422711619,-0.013707503856706715
2021-01-05,0.0102553723544343,0.013485309892447894,0.006863719439442306
2021-01-06,0.005579601169189097,0.012452787066486337,0.005960712786412081
2021-01-07,0.010419011672746947,-0.002563743004342811,0.014748206878934411
2021-01-08,0.008814414501066459,0.007246845311154715,0.005681544077608791
2021-01-11,-0.008814414501066459,-0.01655992225747749,-0.006763647820053897
2021-01-12,0.0035565506282866366,0.007028614787512488,0.00021119682482240165
2021-01-13,0.0006453558869257137,-0.0011441911023704066,0.002689359178760675
2021-01-14,0.001504076206350291,0.00414139720805462,-0.0035081264856753336
2021-01-15,-0.01057643528896346,-0.0158003644871183,-0.007319379326411024
2021-01-19,0.009287330519346604,0.009510210692275756,0.00782129436932788
2021-01-20,0.012392036095881132,0.01084013610554102,0.013743811934586958
2021-01-21,0.00021227858789352183,0.0014176140484503108,0.000911240565867999
2021-01-22,-0.004681383710755327,-0.006252611228664939,-0.0035456950282215516
2021-01-25,0.003300563981178506,-0.004858597289976174,0.003936063384945676
2021-01-26,-0.003087253330749995,0.0031464732261277106,-0.0015621500362330565
2021-01-27,-0.02493784443190794,-0.024721159222824696,-0.02474408683215845
2021-01-28,0.008381877070236854,0.012509262906896801,0.008563429768650543
2021-01-29,-0.01981560851610542,-0.015881502208844545,-0.0202226964732386
2021-02-01,0.016884524203589102,0.012261195613381126,0.0165084909802804
2021-02-02,0.012639914820356424,0.015118033584551327,0.014041184037210996
2021-02-03,0.0017161436529882224,0.0018559110150633273,0.0007860055760851026
2021-02-04,0.006835436295222763,0.002137231317822952,0.011301605342968202
2021-02-05,0.005731292809841193,0.01061806503519147,0.003928132782376359
2021-02-08,0.007485923554511054,0.007715482246087646,0.007195986710036628
2021-02-09,0.0019938350175916497,0.004879163517083285,-0.000666042758298957
2021-02-10,0.00020968838799007017,-0.005438304112422188,-0.0004357475256622223
2021-02-11,0.004913947773524718,0.006966727681331442,0.0016137630790993285
2021-02-12,0.004786182269582717,0.005262508857748038,0.0049276238811204465
2021-02-16,0.0018666427874336478,0.005509676655043094,-0.0008663767311647419
2021-02-17,-0.0019703901994843065,-0.009107330107650746,0.0002294583990716248
2021-02-18,-0.006979539242971455,-0.010731015548058664,-0.004265086451425759
2021-02-19,0.0017755309282865284,0.006006867091087997,-0.0017675379341604014
2021-02-22,-0.010384584879342462,-0.0008360762310291037,-0.007721449861292307
2021-02-23,0.0007378901438235275,-0.0001393253888206658,0.0012136425422744068
2021-02-24,0.0056734054719633775,0.007638331897577011,0.010959056064222317
2021-02-25,-0.022353816911852675,-0.01913592987512125,-0.024390829950981185
2021-02-26,-0.008931931412471172,-0.01006325140094333,-0.005165940747434483
2021-03-01,0.02276344334582525,0.01946746335898375,0.02395106712203443
2021-03-02,-0.006466345914013516,-0.004620911769654512,-0.00783382361774354
2021-03-03,-0.011014374153669237,-0.005488711097949128,-0.013334212282538616
2021-03-04,-0.014404341153987588,-0.010926029787250435,-0.012452018277786081
2021-03-05,0.01397413125571667,0.0024225989787662883,0.01822941204113171
2021-03-08,-0.00886013037139044,-0.0037074351929673455,-0.0049912003973515695
2021-03-09,0.0168957444823441,0.016295103932445265,0.014176548996697846
2021-03-10,0.004471879014585234,0.0040676247606583615,0.006205293537590251
2021-03-11,0.012877539662978776,0.010305032700162364,0.01008809945007716
2021-03-12,-0.0018895691990818975,0.003181458532738546,0.0013458750409824916
2021-03-15,0.005344546547446427,0.002344965037648805,0.005945862646909994
2021-03-16,-0.00010454284106931055,0.004124788252328315,-0.0012621164725112877
2021-03-17,0.0029224400972012177,0.0038346583134920564,0.0034040808005606493
2021-03-18,-0.01353562748291992,-0.009476173613388816,-0.014656546126069259
2021-03-19,0.0007392121592211254,0.005778747055079414,-0.00512191230295489
2021-03-22,0.005054193357425518,0.0004114776794788,0.00795325665412605
2021-03-23,-0.011408192301201936,-0.018267872044560818,-0.007901935661561055
2021-03-24,-0.008320922738576542,-0.005321357665917681,-0.005096433296427172
2021-03-25,0.004489085989931141,0.006298529467891889,0.0056098116544633925
2021-03-26,0.016499636081146463,0.0148191857333968,0.0159864890043675
2021-03-29,-0.0023104528014084025,-0.008559973772197083,-0.0005052344367459938
2021-03-30,-0.0015783822513935064,-0.0013876248090172183,-0.0026564835295435074
2021-03-31,0.0019988691184975593,-0.0025024385915655145,0.004045148971267842
2021-04-01,0.012947845685051362,0.01601806813035811,0.010741185232807204
2021-04-05,0.011039572557709931,0.014551146756707212,0.014251081264419874
2021-04-06,-0.0011293118774275968,-0.008814234775863738,-0.0005907597654681851
2021-04-07,-0.0016448655087435426,0.005568824742796963,0.0011566272792054022
2021-04-08,0.006154481051050098,0.003785306326987481,0.004735548127749567
2021-04-09,0.0044893701746362424,0.002291235851680007,0.007243848936019148
2021-04-12,-0.002752479122960949,-0.00648294709254138,0.000364521800526596
2021-04-13,0.004684794095297207,0.009574600277864498,0.0029593004085990415
2021-04-14,-0.0006097932800592787,0.001475231364574725,-0.003420981241999854
2021-04-15,0.009410646712969317,0.006145631505759752,0.010685163961720257
2021-04-16,0.003920187834453692,0.007034321536187882,0.003336852424136616
2021-04-19,-0.004121681315261583,-0.0001322946406405734,-0.004925156345595205
2021-04-20,-0.010735342937892689,-0.01801848531909478,-0.0073484775781933465
2021-04-21,0.008819589254183136,0.00510475665783261,0.009417614757574633
2021-04-22,-0.006074107138063667,-0.002952143716187905,-0.009175085074076605
2021-04-23,0.010806545202069806,0.012553514197501059,0.010784054843067992
2021-04-26,0.002107261619745948,0.004370023954117563,0.0020854448563580874
2021-04-27,-0.00040105188881423004,-0.003706633525041525,-0.00021552654317691378
2021-04-28,0.001603167016089202,0.001325361003948089,-0.00028744100146038676
2021-04-29,0.0024000560837205143,-0.0001324874016370714,0.006352572384720645
2021-04-30,-0.009332266625140306,-0.012396031220188952,-0.0065921940600244255
2021-05-03,0.003924132230478605,0.010407016022971227,0.0021544578388956737
2021-05-04,-0.009484506933390868,-0.015516577480688909,-0.006188446669683323
